title,price,image_url,status,link
Apple AirPods Pro 1st Gen with Wireless MagSafe Charging Case USED,$22.50,https://i.ebayimg.com/thumbs/images/g/ER0AAOSw~EtlQUPz/s-l300.jpg,Pre-Owned,https://www.ebay.com/itm/296018032393?hash=item44ec0cb709:g:ER0AAOSw~EtlQUPz&amdata=enc%3AAQAIAAAA4BP4pbAUNpxt85jhozO5R4QEwdU5gv7PvTl0sBPbBk%2BGKZalAq9Dr8jgaBr50uaUFjLlO2ZjvsfQZRs%2FtlV%2Fm2G9wWGoUpVS01I9jsSsJ2IrxI4vwrpffyEIrQgVAyXae9sBpa%2FN7aX8SOvt5Y6TRAAO9m8HnXnyT55FCcc85hy5%2FomA8e6TsTld5yZli7nfPY3a4CKLnQY2rCY9wvASMpMszqSApIYQGxA%2BAYChHwYpuPRfUS69kw9KJiQxONNoXxf6wtosFZDhMh4B32CIkythtO%2BDsm521vGZ8Klp6Idb%7Ctkp%3ABk9SR6Kj_pjzYg
Apple AirPods Pro 2nd Generation Brand New,$175.00,https://i.ebayimg.com/thumbs/images/g/iUkAAOSwTW9lLh~v/s-l300.jpg,Brand New,https://www.ebay.com/itm/386205083190?epid=25056255340&hash=item59eb9de636:g:iUkAAOSwTW9lLh~v&amdata=enc%3AAQAIAAAA4HoGDtJHW8PjXC2N%2B4RnlNK0v7fEJsZq%2B%2BesJwZffOR8kWDxmrCPF3OfdN9qwmVnoloXVGO0t%2FALn0riSwq25%2Bdq1DOymSBaxKwTfpVQOCCu9cNyMQXuSHiSUFUIWyJIfT%2F7HeBtH85xgYqQWcHr7tREdESFd3fgoj2QyRmlcHAX2YNG1OVF3a8ild%2F%2BcUOH51IcypdiekvjMiTkWl3AKf7yotfNMAG6FdvlvOz%2B6LQrsg6rYR2VMWEVhreQv9LhNoMBqNghkbPs3YeApKMgILE%2F8PRBufEhN%2BDjVXRnusEZ%7Ctkp%3ABFBMoqP-mPNi
Apple AirPods Pro 2nd Generation with MagSafe Charging Case FREE 4 DAY SHIPPING*,$117.07,https://i.ebayimg.com/thumbs/images/g/WfkAAOSwN8pkyl8h/s-l300.jpg,Brand New,https://www.ebay.com/itm/235271850158?hash=item36c74b88ae:g:WfkAAOSwN8pkyl8h&amdata=enc%3AAQAIAAAA4LOhGV6ul0hC7M%2FJXUGtleINSs9dacXH6kS7XarF1Ox%2BLwbqUGDDsn4wUYk9MUaVSC2MgBgItXLkNkTWXS7wDWM7iBRJ6%2FosewtXO4FK6q63RdvxQ3OzckKU6DLPlmLwg%2BUPBXpAEpi7uvIu06ykCN%2BMZXQkh5IChRLjQFm9Nqx3e%2BK1jriWk301WMifIPa75cFCfoXoOvI8ryvae7mnIBtCIV4XPxTPmQ245k%2ByDO5xo4acLjB4fhquKSfDkUEGdgVYoFUI0sUNz4jxcI0kmhn4GhngT3j8fUXdN%2FLkrJVe%7Ctkp%3ABFBMoqP-mPNi
Apple AirPods PRO Wireless Headset White MWP22AM/A Brand New Sealed,$179.99,https://i.ebayimg.com/thumbs/images/g/cCEAAOSwqbhkmw7L/s-l300.jpg,No status available,https://www.ebay.com/itm/256064474608?hash=item3b9ea1cdf0:g:cCEAAOSwqbhkmw7L
Apple AirPods Pro 2nd Generation with MagSafe Wireless Charging Case (USB‑C)...,$229.99,https://i.ebayimg.com/thumbs/images/g/X70AAOSw4~1lMXJd/s-l300.jpg,No status available,https://www.ebay.com/itm/175974199917?hash=item28f8e1326d:g:X70AAOSw4~1lMXJd
Apple AirPods Pro MWP22AM/A Wireless Charging Case  ( Sealed in factory box ),$166.00,https://i.ebayimg.com/thumbs/images/g/xfEAAOSwlMRk8kic/s-l300.jpg,No status available,https://www.ebay.com/itm/175884491004?hash=item28f38858fc:g:xfEAAOSwlMRk8kic
Apple AirPods Pro (2nd Gen)  MagSafe Wireless Charging Case - White. New-Sealed,$229.99,https://i.ebayimg.com/thumbs/images/g/7vEAAOSwFEBkxcTY/s-l300.jpg,No status available,https://www.ebay.com/itm/275973002530?hash=item404145d522:g:7vEAAOSwFEBkxcTY
Wireless Charging Case Y015 for Apple Airpods Pro NEW,$26.10,https://i.ebayimg.com/thumbs/images/g/5HQAAOSw4sBkrzGO/s-l300.jpg,No status available,https://www.ebay.com/itm/394739839966?hash=item5be853f3de:g:5HQAAOSw4sBkrzGO
Apple AirPods Pro with Wireless Charging Case - White,$41.00,https://i.ebayimg.com/thumbs/images/g/MQUAAOSwOwJjbOHJ/s-l300.jpg,No status available,https://www.ebay.com/itm/335092993680?epid=10034976643&hash=item4e05194e90:g:MQUAAOSwOwJjbOHJ
Apple AirPods Pro (2nd Gen 2023) Wireless Ear Buds with USB-C Charging MTJV3AM/A,$219.00,https://i.ebayimg.com/thumbs/images/g/SxAAAOSwTj9lPPMz/s-l300.jpg,No status available,https://www.ebay.com/itm/134782408530?hash=item1f61a85752:g:SxAAAOSwTj9lPPMz
New ListingApple AirPods Pro Wireless Headphones (2nd Generation USB-C) MTJV3AM/A,$169.99,https://i.ebayimg.com/thumbs/images/g/Dj4AAOSwhUZlQvmh/s-l300.jpg,No status available,https://www.ebay.com/itm/325872471090?hash=item4bdf834c32:g:Dj4AAOSwhUZlQvmh
Apple AirPods Pro (2nd Generation) Gen 2 - Excellent,$154.99,https://i.ebayimg.com/thumbs/images/g/ywMAAOSwDLljl75S/s-l300.jpg,No status available,https://www.ebay.com/itm/165787124485?hash=item2699aec305:g:ywMAAOSwDLljl75S
Apple AirPods Pro 2nd Generation With Magsafe Wireless Charging Case MQD83AM/A,$159.95,https://i.ebayimg.com/thumbs/images/g/fKgAAOSwWuRjZXXl/s-l300.jpg,No status available,https://www.ebay.com/itm/295317463511?hash=item44c24ae1d7:g:fKgAAOSwWuRjZXXl
Apple Airpods Pro 1st Gen LEFT Side Airpod Only - Original Apple Airpods Pro 1st,$47.99,https://i.ebayimg.com/thumbs/images/g/sRUAAOSw82VfCOqL/s-l300.jpg,No status available,https://www.ebay.com/itm/114297836968?hash=item1a9cae95a8:g:sRUAAOSw82VfCOqL
Apple AirPods Pro 2nd Gen Genuine Replacement Right or Left or Charging Case,$69.99,https://i.ebayimg.com/thumbs/images/g/DMwAAOSwYCdjX-yo/s-l300.jpg,No status available,https://www.ebay.com/itm/134300492000?hash=item1f44eee0e0:g:DMwAAOSwYCdjX-yo
Genuine Apple AirPods Pro RIGHT Side A2083 - Replacement RIGHT SIDE EARBUD 1st,$59.99,https://i.ebayimg.com/thumbs/images/g/1ecAAOSw0x1jcwnU/s-l300.jpg,No status available,https://www.ebay.com/itm/275357627880?hash=item401c97f5e8:g:1ecAAOSw0x1jcwnU
Apple AirPods Pro Left Airpod Replacement Left Side Airpods Pro 1st Only,$59.99,https://i.ebayimg.com/thumbs/images/g/Uo8AAOSw5QNjiy1r/s-l300.jpg,No status available,https://www.ebay.com/itm/275299270117?hash=item40191d7de5:g:Uo8AAOSw5QNjiy1r
Genuine Apple AirPods Pro (1st Gen) Replacement Parts Right Left AirPods or Case,$45.89,https://i.ebayimg.com/thumbs/images/g/dEsAAOSwhJlkgzPF/s-l300.jpg,No status available,https://www.ebay.com/itm/126039275830?hash=item1d5886b936:g:dEsAAOSwhJlkgzPF
Airpods Pro 2nd Generation Bluetooth Earbuds Earphone Headset & Charging Case,$49.99,https://i.ebayimg.com/thumbs/images/g/BtcAAOSwxxNk~Cj4/s-l300.jpg,No status available,https://www.ebay.com/itm/234325390480?hash=item368ee1b490:g:BtcAAOSwxxNk~Cj4
Apple AirPods Pro 1st Gen Wireless Charging Case Only Genuine Apple Airpods Pro,$48.97,https://i.ebayimg.com/thumbs/images/g/6X8AAOSw2oheH5hH/s-l300.jpg,No status available,https://www.ebay.com/itm/124048289790?hash=item1ce1daaffe:g:6X8AAOSw2oheH5hH
Apple AirPods Pro 2nd Gen Left Airpod Only Genuine Apple Airpods Pro Gen 2 Good,$69.95,https://i.ebayimg.com/thumbs/images/g/mOgAAOSw7Qpj6rHl/s-l300.jpg,No status available,https://www.ebay.com/itm/125772587610?hash=item1d48a1625a:g:mOgAAOSw7Qpj6rHl
AirPods Pro 1st Gen Replacement Earbud Right Left  A2083,$43.99,https://i.ebayimg.com/thumbs/images/g/aQwAAOSwKHdk5rEC/s-l300.jpg,No status available,https://www.ebay.com/itm/325785648266?hash=item4bda567c8a:g:aQwAAOSwKHdk5rEC
Apple Airpods Pro 2nd Gen RIGHT Airpod Pro - Original Airpods Pro 2nd Right Side,$68.98,https://i.ebayimg.com/thumbs/images/g/R0oAAOSw7Glj7qda/s-l300.jpg,No status available,https://www.ebay.com/itm/115708588299?hash=item1af0c4f10b:g:R0oAAOSw7Glj7qda
